id,id,code
9563,9563.0,"MethodDeclaration Modifier private unzipResource FormalParameter Modifier final ReferenceType String resourceName FormalParameter Modifier final ReferenceType File targetDirectory IOException LocalVariableDeclaration Modifier final ReferenceType URL VariableDeclarator resource This MethodInvocation getClass MethodInvocation MemberReference resourceName getResource StatementExpression MethodInvocation BinaryOperation + BinaryOperation + Literal ""Expected '"" MemberReference resourceName Literal ""' not found."" MemberReference resource assertNotNull StatementExpression MethodInvocation MethodInvocation targetDirectory isAbsolute assertTrue StatementExpression MethodInvocation FileUtils MemberReference targetDirectory deleteDirectory StatementExpression MethodInvocation MethodInvocation targetDirectory mkdirs assertTrue LocalVariableDeclaration ReferenceType ZipInputStream VariableDeclarator in Literal null LocalVariableDeclaration BasicType boolean VariableDeclarator suppressExceptionOnClose Literal true TryStatement StatementExpression Assignment MemberReference in ClassCreator ReferenceType ZipInputStream MethodInvocation resource openStream = LocalVariableDeclaration ReferenceType ZipEntry VariableDeclarator e WhileStatement BinaryOperation != Assignment MemberReference e MethodInvocation in getNextEntry = Literal null BlockStatement IfStatement MethodInvocation e isDirectory BlockStatement ContinueStatement End LocalVariableDeclaration Modifier final ReferenceType File VariableDeclarator dest ClassCreator ReferenceType File MemberReference targetDirectory MethodInvocation e getName StatementExpression MethodInvocation MethodInvocation dest isAbsolute assertTrue LocalVariableDeclaration ReferenceType OutputStream VariableDeclarator out Literal null TryStatement StatementExpression Assignment MemberReference out MethodInvocation FileUtils MemberReference dest openOutputStream = StatementExpression MethodInvocation IOUtils MemberReference in MemberReference out copy StatementExpression Assignment MemberReference suppressExceptionOnClose Literal false = TryStatement IfStatement BinaryOperation != MemberReference out Literal null BlockStatement StatementExpression MethodInvocation out close End StatementExpression Assignment MemberReference suppressExceptionOnClose Literal true = CatchClause CatchClauseParameter IOException ex IfStatement MemberReference ! suppressExceptionOnClose BlockStatement ThrowStatement MemberReference ex End StatementExpression MethodInvocation in closeEntry End StatementExpression Assignment MemberReference suppressExceptionOnClose Literal false = TryStatement IfStatement BinaryOperation != MemberReference in Literal null BlockStatement StatementExpression MethodInvocation in close End CatchClause CatchClauseParameter IOException e IfStatement MemberReference ! suppressExceptionOnClose BlockStatement ThrowStatement MemberReference e End"
364438,364438.0,
6150059,6150059.0,
5949679,5949679.0,
18191596,18191596.0,
6419481,6419481.0,
6430125,6430125.0,
7143272,7143272.0,
19147300,19147300.0,
17389235,17389235.0,
19262311,19262311.0,
8329663,8329663.0,
3459107,3459107.0,
181591,181591.0,
16826049,16826049.0,
661,661.0,"MethodDeclaration Modifier public static ReferenceType String getSHA1Digest FormalParameter ReferenceType String inputStr NoSuchAlgorithmException UnsupportedEncodingException LocalVariableDeclaration ReferenceType MessageDigest VariableDeclarator md Literal null LocalVariableDeclaration BasicType byte VariableDeclarator sha1hash Literal null StatementExpression Assignment MemberReference md MethodInvocation MessageDigest Literal ""SHA"" getInstance = StatementExpression Assignment MemberReference sha1hash ArrayCreator BasicType byte Literal 40 = StatementExpression MethodInvocation md MethodInvocation inputStr Literal ""iso-8859-1"" getBytes Literal 0 MethodInvocation inputStr length update StatementExpression Assignment MemberReference sha1hash MethodInvocation md digest = ReturnStatement MethodInvocation MemberReference sha1hash convertToHex"
15767189,15767189.0,
12933943,12933943.0,
948487,948487.0,
763710,763710.0,
5854498,5854498.0,
16744161,16744161.0,
7627879,7627879.0,
4779156,4779156.0,
1404979,1404979.0,
10899951,10899951.0,
413620,413620.0,
9725104,9725104.0,
5620793,5620793.0,
7575690,7575690.0,
14552253,14552253.0,
3768628,3768628.0,
820872,820872.0,
19050843,19050843.0,
831650,831650.0,
5592500,5592500.0,
884867,884867.0,
2107034,2107034.0,
18555088,18555088.0,
12331394,12331394.0,
8546232,8546232.0,
14988339,14988339.0,
250595,250595.0,
12744653,12744653.0,
2510242,2510242.0,
13139753,13139753.0,
250596,250596.0,
908793,908793.0,
18241505,18241505.0,
16587433,16587433.0,
2198030,2198030.0,
16962088,16962088.0,
10164474,10164474.0,
1421557,1421557.0,
2723378,2723378.0,
7480197,7480197.0,
5839762,5839762.0,
7309170,7309170.0,
6096495,6096495.0,
40044,40044.0,
7044164,7044164.0,
1966263,1966263.0,
210006,210006.0,
288695,288695.0,
9592646,9592646.0,
15301114,15301114.0,
6104578,6104578.0,
11939185,11939185.0,
4921634,4921634.0,
8539546,8539546.0,
12473411,12473411.0,
7214997,7214997.0,
17552527,17552527.0,
8389315,8389315.0,
264493,264493.0,
727437,727437.0,
7857162,7857162.0,
1490117,1490117.0,
6416201,6416201.0,
7215452,7215452.0,
21877704,21877704.0,
9627687,9627687.0,
5127986,5127986.0,
3672078,3672078.0,
274159,274159.0,
2532321,2532321.0,
3732741,3732741.0,
10214218,10214218.0,
16199470,16199470.0,
10023454,10023454.0,
2575374,2575374.0,
12242903,12242903.0,
21778012,21778012.0,
530882,530882.0,
255401,255401.0,
2774850,2774850.0,
9150482,9150482.0,
792644,792644.0,
3542937,3542937.0,
21544322,21544322.0,
6155833,6155833.0,
12646326,12646326.0,
2825450,2825450.0,
268806,268806.0,
310580,310580.0,
3178135,3178135.0,
106595,106595.0,
8340792,8340792.0,
21585427,21585427.0,
4080688,4080688.0,
8344806,8344806.0,
10671991,10671991.0,
14249587,14249587.0,
10760907,10760907.0,
120346,120346.0,
17230546,17230546.0,
10293577,10293577.0,
19076701,19076701.0,
7667,7667.0,MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Double getNextEpoch UserException IfStatement MemberReference finished BlockStatement ReturnStatement Literal null End TryStatement LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Double VariableDeclarator result ClassCreator ReferenceType ArrayList TypeArgument ReferenceType Double MethodInvocation Epoch MemberReference samplingRate getSamplesCount LocalVariableDeclaration ReferenceType String VariableDeclarator line Literal null LocalVariableDeclaration BasicType int VariableDeclarator nentries MethodInvocation Epoch MemberReference samplingRate getSamplesCount ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference nentries MemberReference ++ i BlockStatement IfStatement BinaryOperation != Assignment MemberReference line MethodInvocation input readLine = Literal null BlockStatement StatementExpression MethodInvocation result MethodInvocation Double MethodInvocation MemberReference line getChannelValue parseDouble add BlockStatement IfStatement BinaryOperation >= MemberReference i MethodInvocation samplingRate value BlockStatement StatementExpression MethodInvocation Util MemberReference result Literal 0.0 BinaryOperation - MemberReference nentries MemberReference i add End StatementExpression MethodInvocation input close StatementExpression Assignment MemberReference finished Literal true = BreakStatement End End IfStatement BinaryOperation < MethodInvocation result size MemberReference nentries BlockStatement ReturnStatement Literal null End ReturnStatement MemberReference result CatchClause CatchClauseParameter NumberFormatException e ThrowStatement ClassCreator ReferenceType UserException MemberReference ErrorMessages FILE_UNEXPECTED_FORMAT CatchClause CatchClauseParameter IOException e ThrowStatement ClassCreator ReferenceType ApplicationException MemberReference e
8747840,8747840.0,
3286240,3286240.0,
7237618,7237618.0,
21177597,21177597.0,
7983627,7983627.0,
2710086,2710086.0,
3772396,3772396.0,
778641,778641.0,
2226035,2226035.0,
9091832,9091832.0,
9792904,9792904.0,
17713680,17713680.0,
6644757,6644757.0,
18384625,18384625.0,
11733067,11733067.0,
17201462,17201462.0,
2956808,2956808.0,
17680005,17680005.0,
20077101,20077101.0,
79355,79355.0,
447509,447509.0,
8859873,8859873.0,
22759105,22759105.0,
10685269,10685269.0,
8292297,8292297.0,
4548163,4548163.0,
10178931,10178931.0,
340064,340064.0,
18751021,18751021.0,
4710943,4710943.0,
17047449,17047449.0,
8931241,8931241.0,
21700508,21700508.0,
229795,229795.0,
2326683,2326683.0,
6197432,6197432.0,
254725,254725.0,
3598239,3598239.0,
922476,922476.0,
23089693,23089693.0,
848240,848240.0,
19584878,19584878.0,
811157,811157.0,
18398590,18398590.0,
5099869,5099869.0,
13725475,13725475.0,
14567939,14567939.0,
7926853,7926853.0,
5144540,5144540.0,
5084177,5084177.0,
1896089,1896089.0,
2711645,2711645.0,
7194282,7194282.0,
556271,556271.0,
159804,159804.0,
555928,555928.0,
10252056,10252056.0,
2883828,2883828.0,
19538929,19538929.0,
692680,692680.0,
15444296,15444296.0,
98368,98368.0,
2494612,2494612.0,
19442138,19442138.0,
292999,292999.0,
10158742,10158742.0,
13994043,13994043.0,
5817511,5817511.0,
3803022,3803022.0,
649595,649595.0,
489862,489862.0,
2956807,2956807.0,
14117901,14117901.0,
22231823,22231823.0,
9089505,9089505.0,
12705467,12705467.0,
13799349,13799349.0,
16224017,16224017.0,
3790245,3790245.0,
12312915,12312915.0,
18588650,18588650.0,
12985350,12985350.0,
932224,932224.0,
4629671,4629671.0,
1675976,1675976.0,
10034784,10034784.0,
7174662,7174662.0,
4165800,4165800.0,
14288306,14288306.0,
7460370,7460370.0,
18015378,18015378.0,
9913454,9913454.0,
8143340,8143340.0,
7464995,7464995.0,
93208,93208.0,
8828426,8828426.0,
3167464,3167464.0,
303078,303078.0,
813913,813913.0,
7525367,7525367.0,
8908943,8908943.0,
680174,680174.0,
9869150,9869150.0,
11314030,11314030.0,
12385378,12385378.0,
1259622,1259622.0,
20919947,20919947.0,
15808601,15808601.0,
18631594,18631594.0,
1704751,1704751.0,
4223002,4223002.0,
843888,843888.0,
6865572,6865572.0,
18991846,18991846.0,
18952967,18952967.0,
11237136,11237136.0,
10092146,10092146.0,
7816467,7816467.0,
10005624,10005624.0,
438652,438652.0,
1086068,1086068.0,
14532859,14532859.0,
3756429,3756429.0,
8731413,8731413.0,
13993884,13993884.0,
266571,266571.0,
2214602,2214602.0,
9062063,9062063.0,
13915960,13915960.0,
16466519,16466519.0,
337322,337322.0,
3768629,3768629.0,
17659610,17659610.0,
473797,473797.0,
4594844,4594844.0,
567476,567476.0,
22994255,22994255.0,
20243143,20243143.0,
479674,479674.0,
621591,621591.0,
5826730,5826730.0,
9618643,9618643.0,
8966081,8966081.0,
6644760,6644760.0,
13395222,13395222.0,
6693221,6693221.0,
119263,119263.0,
11044947,11044947.0,
8561731,8561731.0,
6225910,6225910.0,
10851,10851.0,MethodDeclaration Modifier private updateLocalUser LocalVariableDeclaration BasicType int VariableDeclarator hint MemberReference HINT_NONE LocalVariableDeclaration ReferenceType Integer VariableDeclarator id MethodInvocation MethodInvocation getID getStore LocalVariableDeclaration ReferenceType PasswordAuthentication VariableDeclarator auth MethodInvocation MethodInvocation getAuth getStore LocalVariableDeclaration ReferenceType ChannelBean VariableDeclarator channel MethodInvocation MethodInvocation getChannel getStore LocalVariableDeclaration ReferenceType Role VariableDeclarator role Literal null IfStatement BinaryOperation == MemberReference auth Literal null StatementExpression Assignment MemberReference hint MemberReference HINT_NONE = IfStatement BinaryOperation == MemberReference channel Literal null StatementExpression Assignment MemberReference hint MemberReference HINT_LOGIN = StatementExpression Assignment MemberReference hint MemberReference HINT_CHANNEL = End End LocalVariableDeclaration ReferenceType Image VariableDeclarator image Literal null IfStatement BinaryOperation != MemberReference channel Literal null StatementExpression Assignment MemberReference role MethodInvocation channel getRole = End StatementExpression Assignment MemberReference image MethodInvocation Util MemberReference role getRoleImage = StatementExpression MethodInvocation meLabel MemberReference image setImage LocalVariableDeclaration ReferenceType String VariableDeclarator toolTipText StatementExpression MethodInvocation miReady BinaryOperation == MemberReference hint MemberReference HINT_CHANNEL setEnabled StatementExpression MethodInvocation miBeRightBack BinaryOperation == MemberReference hint MemberReference HINT_CHANNEL setEnabled SwitchStatement MemberReference hint SwitchStatementCase HINT_LOGIN StatementExpression Assignment MemberReference toolTipText MethodInvocation String MemberReference Strings classmembers_tip_text_login MemberReference id MethodInvocation auth getUserName format = BreakStatement SwitchStatementCase HINT_CHANNEL StatementExpression Assignment MemberReference toolTipText MethodInvocation String MemberReference Strings classmembers_tip_text_in_channel MemberReference id MethodInvocation auth getUserName MemberReference role format = BreakStatement SwitchStatementCase StatementExpression Assignment MemberReference toolTipText MemberReference Strings classmembers_tip_text_dc = BreakStatement End StatementExpression MethodInvocation meLabel MemberReference toolTipText setToolTipText StatementExpression MethodInvocation meBar pack
184741,184741.0,
1424647,1424647.0,
16012363,16012363.0,
2647787,2647787.0,
13924908,13924908.0,
6856298,6856298.0,
100791,100791.0,
12897146,12897146.0,
557732,557732.0,
3637605,3637605.0,
3493991,3493991.0,
13121131,13121131.0,
6359501,6359501.0,
859719,859719.0,
16381182,16381182.0,
13446437,13446437.0,
20071852,20071852.0,
854262,854262.0,
14280651,14280651.0,
130757,130757.0,
4538890,4538890.0,
91017,91017.0,
16506848,16506848.0,
4453922,4453922.0,
15968019,15968019.0,
7215263,7215263.0,
11767076,11767076.0,
2687958,2687958.0,
17281068,17281068.0,
3608108,3608108.0,
1424640,1424640.0,
15596950,15596950.0,
8848809,8848809.0,
20962254,20962254.0,
12247514,12247514.0,
13284020,13284020.0,
2835972,2835972.0,
3683344,3683344.0,
15959122,15959122.0,
6070315,6070315.0,
3053403,3053403.0,
523070,523070.0,
4796370,4796370.0,
6972029,6972029.0,
7008364,7008364.0,
3610876,3610876.0,
2374764,2374764.0,
9099457,9099457.0,
19147293,19147293.0,
6061403,6061403.0,
601908,601908.0,
19621772,19621772.0,
8200307,8200307.0,
15831694,15831694.0,
257201,257201.0,
689689,689689.0,
19976615,19976615.0,
300397,300397.0,
10489210,10489210.0,
1000135,1000135.0,
3609806,3609806.0,
6032985,6032985.0,
21125948,21125948.0,
13506128,13506128.0,
238176,238176.0,
5031964,5031964.0,
3024992,3024992.0,
18070589,18070589.0,
308643,308643.0,
11199367,11199367.0,
9996334,9996334.0,
18865693,18865693.0,
430394,430394.0,
9564133,9564133.0,
9354166,9354166.0,
7872668,7872668.0,
751335,751335.0,
3260787,3260787.0,
11907560,11907560.0,
3874060,3874060.0,
22806098,22806098.0,
18773058,18773058.0,
131811,131811.0,
9399634,9399634.0,
12705504,12705504.0,
3672328,3672328.0,
22626443,22626443.0,
9730236,9730236.0,
665978,665978.0,
6870024,6870024.0,
1225135,1225135.0,
330216,330216.0,
4114808,4114808.0,
21443268,21443268.0,
1086090,1086090.0,
146579,146579.0,
11589004,11589004.0,
14504556,14504556.0,
12800568,12800568.0,
14783945,14783945.0,
1191164,1191164.0,
168607,168607.0,
19290859,19290859.0,
9031629,9031629.0,
2424996,2424996.0,
11022562,11022562.0,
5132884,5132884.0,
19424366,19424366.0,
19687455,19687455.0,
3026765,3026765.0,
15287811,15287811.0,
6214331,6214331.0,
1033398,1033398.0,
4599608,4599608.0,
112491,112491.0,
736738,736738.0,
6150596,6150596.0,
4938100,4938100.0,
16085713,16085713.0,
411595,411595.0,
494226,494226.0,
17374912,17374912.0,
9383862,9383862.0,
105319,105319.0,
664803,664803.0,
11664487,11664487.0,
569269,569269.0,
14736188,14736188.0,
6595224,6595224.0,
10912335,10912335.0,
16179207,16179207.0,
13290531,13290531.0,
7893892,7893892.0,
7667924,7667924.0,
7283902,7283902.0,
2384226,2384226.0,
1851606,1851606.0,
5533628,5533628.0,
9324781,9324781.0,
8644892,8644892.0,
62362,62362.0,
775447,775447.0,
775729,775729.0,
386013,386013.0,
20425835,20425835.0,
16301512,16301512.0,
1362131,1362131.0,
6514750,6514750.0,
10927077,10927077.0,
320979,320979.0,
14633134,14633134.0,
6756635,6756635.0,
2614788,2614788.0,
13709115,13709115.0,
22427840,22427840.0,
12835734,12835734.0,
4652491,4652491.0,
3370422,3370422.0,
17353779,17353779.0,
6544431,6544431.0,
12577739,12577739.0,
7805762,7805762.0,
21426410,21426410.0,
7760800,7760800.0,
8766831,8766831.0,
14775563,14775563.0,
9895196,9895196.0,
4385640,4385640.0,
472008,472008.0,
9055778,9055778.0,
8290083,8290083.0,
4871375,4871375.0,
15504365,15504365.0,
18230921,18230921.0,
17497945,17497945.0,
7781774,7781774.0,
1032632,1032632.0,
11509178,11509178.0,
47337,47337.0,
21715891,21715891.0,
12394789,12394789.0,
13499088,13499088.0,
16857844,16857844.0,
1914865,1914865.0,
1458629,1458629.0,
19060603,19060603.0,
9375723,9375723.0,
1944560,1944560.0,
3597316,3597316.0,
18371114,18371114.0,
11319479,11319479.0,
11279071,11279071.0,
12754505,12754505.0,
6512104,6512104.0,
7908169,7908169.0,
13697101,13697101.0,
14098378,14098378.0,
17180286,17180286.0,
8425181,8425181.0,
19955581,19955581.0,
228212,228212.0,
92552,92552.0,
235245,235245.0,
7386971,7386971.0,
4791144,4791144.0,
5237257,5237257.0,
3085277,3085277.0,
2915107,2915107.0,
4977550,4977550.0,
9881458,9881458.0,
15674522,15674522.0,
3533514,3533514.0,
11612127,11612127.0,
17746756,17746756.0,
8988251,8988251.0,
21488869,21488869.0,
793636,793636.0,
11548510,11548510.0,
16699142,16699142.0,
9880330,9880330.0,
13176901,13176901.0,
1562772,1562772.0,
334657,334657.0,
13206754,13206754.0,
7474393,7474393.0,
16540473,16540473.0,
2423429,2423429.0,
19131059,19131059.0,
10805138,10805138.0,
16776587,16776587.0,
948486,948486.0,
10220667,10220667.0,
11514192,11514192.0,
13741605,13741605.0,
2418918,2418918.0,
17299381,17299381.0,
3331971,3331971.0,
8778961,8778961.0,
1478809,1478809.0,
820905,820905.0,
20128728,20128728.0,
1404977,1404977.0,
6558538,6558538.0,
6282214,6282214.0,
4764618,4764618.0,
3803023,3803023.0,
13825969,13825969.0,
11418746,11418746.0,
309666,309666.0,
361255,361255.0,
373447,373447.0,
1708104,1708104.0,
6188784,6188784.0,
1730523,1730523.0,
23333606,23333606.0,
10797051,10797051.0,
14847921,14847921.0,
4343933,4343933.0,
5562616,5562616.0,
18235678,18235678.0,
6980854,6980854.0,
21925380,21925380.0,
1191894,1191894.0,
8496070,8496070.0,
8320377,8320377.0,
3577507,3577507.0,
17424654,17424654.0,
8000624,8000624.0,
3253205,3253205.0,
10744823,10744823.0,
5610546,5610546.0,
5976298,5976298.0,
443341,443341.0,
13639169,13639169.0,
21893269,21893269.0,
7019244,7019244.0,
3166147,3166147.0,
2810833,2810833.0,
1699613,1699613.0,
3419825,3419825.0,
3523624,3523624.0,
12807241,12807241.0,
637320,637320.0,
10826994,10826994.0,
5348266,5348266.0,
18731109,18731109.0,
8695197,8695197.0,
22375203,22375203.0,
10131427,10131427.0,
10006171,10006171.0,
3622546,3622546.0,
149935,149935.0,
3998244,3998244.0,
8219191,8219191.0,
768490,768490.0,
7264337,7264337.0,
5980224,5980224.0,
5561642,5561642.0,
813588,813588.0,
14918237,14918237.0,
8966034,8966034.0,
8544627,8544627.0,
1126225,1126225.0,
8612647,8612647.0,
12678588,12678588.0,
3558514,3558514.0,
3514286,3514286.0,
1113240,1113240.0,
6814855,6814855.0,
14356579,14356579.0,
8568973,8568973.0,
4629672,4629672.0,
1097146,1097146.0,
6983973,6983973.0,
2232618,2232618.0,
4047897,4047897.0,
10309969,10309969.0,
8625347,8625347.0,
23581076,23581076.0,
21930706,21930706.0,
1831679,1831679.0,
9126663,9126663.0,
7044128,7044128.0,
63863,63863.0,
2499054,2499054.0,
8106130,8106130.0,
5199811,5199811.0,
21068070,21068070.0,
16582349,16582349.0,
3621790,3621790.0,
987924,987924.0,
13628649,13628649.0,
461629,461629.0,
12595519,12595519.0,
9599769,9599769.0,
621363,621363.0,
11542999,11542999.0,
19471650,19471650.0,
15343718,15343718.0,
14230405,14230405.0,
6056798,6056798.0,
23139338,23139338.0,
9430039,9430039.0,
145197,145197.0,
18560649,18560649.0,
5921878,5921878.0,
3325456,3325456.0,
7034031,7034031.0,
16579662,16579662.0,
246646,246646.0,
6527977,6527977.0,
22404216,22404216.0,
2010943,2010943.0,
653371,653371.0,
6258282,6258282.0,
332635,332635.0,
10899860,10899860.0,
2440033,2440033.0,
18388158,18388158.0,
20164979,20164979.0,
22562175,22562175.0,
11429954,11429954.0,
288978,288978.0,
9845679,9845679.0,
8519524,8519524.0,
10158740,10158740.0,
8069594,8069594.0,
8805649,8805649.0,
2687278,2687278.0,
2109540,2109540.0,
132552,132552.0,
6729311,6729311.0,
18348058,18348058.0,
18278985,18278985.0,
11833764,11833764.0,
310182,310182.0,
756962,756962.0,
4260650,4260650.0,
10076077,10076077.0,
14024978,14024978.0,
6969465,6969465.0,
7760801,7760801.0,
17210033,17210033.0,
9297615,9297615.0,
17682090,17682090.0,
46158,46158.0,
20329787,20329787.0,
12614305,12614305.0,
7150984,7150984.0,
17553387,17553387.0,
9088422,9088422.0,
81287,81287.0,
6319402,6319402.0,
12172484,12172484.0,
15223732,15223732.0,
7976872,7976872.0,
7398173,7398173.0,
12270268,12270268.0,
8611951,8611951.0,
17638222,17638222.0,
411631,411631.0,
800221,800221.0,
7048014,7048014.0,
4116791,4116791.0,
9599777,9599777.0,
607094,607094.0,
5767800,5767800.0,
19349930,19349930.0,
23650176,23650176.0,
280040,280040.0,
3046300,3046300.0,
15964688,15964688.0,
8258909,8258909.0,
8788332,8788332.0,
2017833,2017833.0,
1957077,1957077.0,
169201,169201.0,
11957661,11957661.0,
943604,943604.0,
488614,488614.0,
5842211,5842211.0,
492619,492619.0,
5638421,5638421.0,
12097948,12097948.0,
3253027,3253027.0,
8023601,8023601.0,
19963744,19963744.0,
2031752,2031752.0,
18935890,18935890.0,
5751313,5751313.0,
8024375,8024375.0,
5467907,5467907.0,
358893,358893.0,
22392659,22392659.0,
9325670,9325670.0,
7513532,7513532.0,
7542014,7542014.0,
14616828,14616828.0,
5751314,5751314.0,
16321065,16321065.0,
5671908,5671908.0,
6264215,6264215.0,
413237,413237.0,
12629576,12629576.0,
12855950,12855950.0,
7132185,7132185.0,
983037,983037.0,
5174084,5174084.0,
727183,727183.0,
10086912,10086912.0,
430406,430406.0,
8219190,8219190.0,
5744091,5744091.0,
521113,521113.0,
18880056,18880056.0,
2067794,2067794.0,
15882289,15882289.0,
9678341,9678341.0,
6659731,6659731.0,
13020691,13020691.0,
113681,113681.0,
12524253,12524253.0,
3993124,3993124.0,
7990223,7990223.0,
12116028,12116028.0,
18536907,18536907.0,
12705477,12705477.0,
19114468,19114468.0,
20162871,20162871.0,
1884023,1884023.0,
8164056,8164056.0,
18716370,18716370.0,
6966398,6966398.0,
7088306,7088306.0,
10624847,10624847.0,
20306674,20306674.0,
4461592,4461592.0,
17102809,17102809.0,
15489998,15489998.0,
14168494,14168494.0,
21090886,21090886.0,
14386499,14386499.0,
272355,272355.0,
1989226,1989226.0,
15571542,15571542.0,
7460369,7460369.0,
2432640,2432640.0,
333433,333433.0,
7014900,7014900.0,
10601019,10601019.0,
9756057,9756057.0,
6569409,6569409.0,
13139267,13139267.0,
3345991,3345991.0,
5720239,5720239.0,
10697587,10697587.0,
9766481,9766481.0,
2890392,2890392.0,
13783899,13783899.0,
3914782,3914782.0,
19879,19879.0,
1841965,1841965.0,
9261777,9261777.0,
8320469,8320469.0,
604392,604392.0,
3107681,3107681.0,
23512972,23512972.0,
396354,396354.0,
16084297,16084297.0,
4076629,4076629.0,
15743707,15743707.0,
19117993,19117993.0,
13952259,13952259.0,
23497907,23497907.0,
18977993,18977993.0,
2759082,2759082.0,
10391639,10391639.0,
21946240,21946240.0,
16820487,16820487.0,
4730875,4730875.0,
12117559,12117559.0,
1156882,1156882.0,
204078,204078.0,
1769771,1769771.0,
13368521,13368521.0,
137600,137600.0,
8248731,8248731.0,
10880872,10880872.0,
282431,282431.0,
588851,588851.0,
3377427,3377427.0,
3698643,3698643.0,
3556056,3556056.0,
8746602,8746602.0,
14878300,14878300.0,
3026567,3026567.0,
18269744,18269744.0,
1613935,1613935.0,
9200282,9200282.0,
1798720,1798720.0,
9450275,9450275.0,
19849797,19849797.0,
21425787,21425787.0,
15780371,15780371.0,
